address;city;floor;id;latitude;longitude;price;rooms;sq;year
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;0.0;23294.0;500.986.433;200.132.206;431973.0;2.0;53.33;2022.0
Wola;Warszawa;5.0;9106.0;522.362.379;209.547.815;800000.0;3.0;74.0;2009.0
Wilda Dolna Wilda;Poznañ;2.0;2639.0;523.853.564;169.143.797;389000.0;2.0;40.7;1997.0
Œródmieœcie Œródmieœcie Po³udniowe Filtrowa;Warszawa;4.0;15306.0;522.190.858;209.910.337;2250000.0;5.0;150.6;1927.0
Wola;Warszawa;1.0;16954.0;522.362.379;209.547.815;544700.0;3.0;49.0;1964.0
Wola Czyste;Warszawa;4.0;12592.0;522.200.627;209.652.859;730000.0;2.0;41.18;2018.0
Grzegórzki ul. Fabryczna;Kraków;6.0;25211.0;50.058.444;199.702.351;701460.0;3.0;51.96;2021.0
Nowe Miasto ul. Wiejska;Poznañ;1.0;983.0;524.212.705;169.755.003;470000.0;3.0;56.0;2015.0
Mokotów;Warszawa;1.0;13213.0;521.939.874;210.457.809;855000.0;2.0;59.1;2006.0
Podgórze;Kraków;3.0;29411.0;500.430.999;199.529.614;699000.0;2.0;51.02;1920.0
Praga-Po³udnie;Warszawa;8.0;11777.0;522.373.961;210.712.578;465500.0;3.0;47.0;1969.0
Praga-Po³udnie Cyrklowa;Warszawa;3.0;7751.0;52.231.498;210.779.905;564300.0;2.0;56.5;1970.0
Bronowice Kazimierza Przerwy Tetmajera;Kraków;2.0;20696.0;500.863.976;198.801.099;878000.0;4.0;125.46;2020.0
Bie¿anów-Prokocim Wielicka 179;Kraków;1.0;25981.0;500.102.971;2.000.857;631713.0;4.0;76.11;2021.0
Podgórze Duchackie Kurdwanów;Kraków;2.0;27483.0;500.084.756;199.591.527;269999.0;1.0;29.53;2021.0
Nowe Miasto Malta ul. Katowicka;Poznañ;2.0;5725.0;523.973.449;169.619.394;443362.5;3.0;50.67;2022.0
Targówek;Warszawa;8.0;6933.0;522.751.918;210.580.854;440000.0;2.0;46.4;1975.0
Dêbniki Stare Dêbniki ul. gen. Antoniego Józefa Madaliñskiego;Kraków;0.0;29237.0;500.469.432;19.997.153.435.836.600;919748.0;2.0;51.1;2019.0
Nowe Miasto Rataje;Poznañ;1.0;2094.0;523.901.295;169.535.909;257050.0;1.0;30.52;2022.0
Œródmieœcie;Warszawa;5.0;8284.0;522.328.098;21.019.067;950000.0;3.0;71.0;2020.0
Stare Miasto Kazimierz Augustiañska;Kraków;3.0;24458.0;500.477.985;199.424.879;579000.0;1.0;26.5;2019.0
Dêbniki Ruczaj Obozowa;Kraków;2.0;23209.0;500.206.194;199.145.455;420000.0;2.0;42.4;2011.0
Bronowice ul. Bronowicka;Kraków;3.0;20407.0;500.778.251;19.900.680.986.965.700;921466.0;3.0;75.53;2022.0
Wilanów Syta 99;Warszawa;2.0;8741.0;521.693.388;21.106.497.122.725.300;2750000.0;4.0;181.0;2002.0
Mokotów Sadyba;Warszawa;1.0;11303.0;521.826.324;21.067.389.639.498.200;683739.85;3.0;68.4;2022.0
Rembertów;Warszawa;4.0;14441.0;522.614.149;211.628.191;410000.0;3.0;60.0;2021.0
Wola;Warszawa;3.0;9522.0;522.362.379;209.547.815;545000.0;2.0;40.6;2012.0
Nowe Miasto Malta ul. Katowicka;Poznañ;4.0;4835.0;523.973.449;169.619.394;648000.0;4.0;86.4;2022.0
Bemowo ul. Lazurowa;Warszawa;8.0;10352.0;5.224.685.145;20.894.570.192.065.800;1600000.0;5.0;147.0;2003.0
Bie¿anów-Prokocim Malachitowa;Kraków;0.0;20864.0;500.190.594;200.536.229;284000.0;2.0;44.5;2022.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;3.0;24929.0;500.492.242;199.703.793;429000.0;2.0;34.73;2021.0
Mistrzejowice;Kraków;7.0;26320.0;5.009.742.625;2.000.960.263.225.890;905632.0;4.0;99.52;2020.0
Wilanów;Warszawa;1.0;8642.0;521.530.829;211.104.411;649000.0;3.0;69.0;2012.0
Podgórze P³aszów ul. Koszykarska;Kraków;10.0;29442.0;500.498.929;199.906.026;625000.0;4.0;89.0;1995.0
Je¿yce Podolany Strzeszyñska;Poznañ;3.0;513.0;524.536.483;168.849.986;489000.0;3.0;63.32;2012.0
Podgórze Walerego S³awka;Kraków;5.0;24317.0;500.242.313;19.959.569;419000.0;2.0;44.37;2021.0
Stare Miasto;Kraków;3.0;19632.0;500.590.398;1.993.716.829.792.890;525120.0;2.0;43.76;1920.0
Stare Miasto Naramowice ul. Sielawy;Poznañ;2.0;311.0;524.463.318;169.512.697;310293.0;2.0;41.65;2022.0
Stare Miasto Al. Niepodleg³oœci;Poznañ;1.0;5337.0;524.120.984;169.193.436;442000.0;3.0;46.11;1920.0
Krowodrza Henryka Pachoñskiego;Kraków;3.0;20546.0;500.952.985;199.315.645;490000.0;4.0;58.0;2021.0
Podgórze ul. Stanis³awa Klimeckiego;Kraków;2.0;24826.0;500.492.242;199.703.793;749000.0;3.0;72.15;2021.0
Bia³o³êka Skarbka z Gór;Warszawa;2.0;7959.0;523.228.184;210.576.574;429000.0;2.0;54.3;2001.0
Wola;Warszawa;10.0;13523.0;522.362.379;209.547.815;627000.0;5.0;55.0;2018.0
Je¿yce;Poznañ;2.0;4861.0;52.413.045;169.022.122;1350384.0;3.0;120.57;2020.0
Podgórze Duchackie Wola Duchacka;Kraków;5.0;29757.0;500.146.222;19.953.758;439000.0;2.0;49.02;2021.0
Podgórze Duchackie Kurdwanów Kordiana;Kraków;5.0;20103.0;500.083.742;199.639.699;580000.0;3.0;60.87;2016.0
Podgórze P³aszów Myœliwska;Kraków;1.0;26569.0;500.454.593;200.002.025;414000.0;2.0;42.0;2022.0
Podgórze P³aszów;Kraków;2.0;22729.0;500.345.327;199.754.459;394000.0;2.0;43.81;2022.0
Podgórze Duchackie Walerego S³awka;Kraków;1.0;19096.0;500.242.313;19.959.569;389000.0;2.0;46.54;2021.0
Nowe Miasto Chartowo;Poznañ;10.0;376.0;523.889.605;169.800.715;410000.0;2.0;42.8;2006.0
Stare Miasto Bó¿nicza;Poznañ;4.0;1812.0;52.411.531;169.349.657;400000.0;2.0;33.93;2019.0
Nowa Huta;Kraków;9.0;26465.0;50.080.618.650.000.000;20.129.332.198.005.200;235000.0;1.0;25.0;1970.0
Wilda ul. Jana Umiñskiego;Poznañ;4.0;541.0;523.878.101;169.111.872;460000.0;3.0;56.0;1910.0
Ursynów;Warszawa;4.0;13853.0;52.141.039;210.323.214;1600000.0;2.0;82.0;2017.0
Mokotów;Warszawa;3.0;11962.0;521.939.874;210.457.809;2950000.0;5.0;250.0;2010.0
Grzegórzki Fabryczna;Kraków;8.0;20503.0;50.058.444;199.702.351;1005389.0;3.0;82.68;2021.0
Bia³o³êka Tarchomin;Warszawa;2.0;8335.0;5.232.069.265;20.970.833.868.700.900;303030.0;1.0;27.6;2022.0
Wola;Warszawa;10.0;14623.0;522.362.379;209.547.815;425000.0;3.0;50.0;1980.0
Grunwald;Poznañ;3.0;2122.0;52.404.212;16.882.542;449000.0;1.0;52.17;2011.0
Nowe Miasto Chartowo Os. Zodiak ul. Lwa;Poznañ;0.0;102.0;523.940.659;169.846.413;615000.0;3.0;70.0;2012.0
Wola ul. Mordechaja Anielewicza 18A;Warszawa;7.0;6392.0;522.472.332;2.098.647.101.956.670;629999.0;3.0;53.9;1970.0
Bemowo;Warszawa;10.0;12658.0;522.389.738;209.132.881;535000.0;2.0;42.28;2008.0
Œródmieœcie;Warszawa;3.0;17052.0;522.328.098;21.019.067;670000.0;2.0;45.85;1958.0
Praga-Po³udnie Saska Kêpa;Warszawa;1.0;7975.0;5.223.280.325;21.054.660.077.101.200;1750000.0;3.0;90.0;1938.0
Grzegórzki ul. Fabryczna;Kraków;7.0;28961.0;50.058.444;199.702.351;818910.0;4.0;60.66;2021.0
Bie¿anów-Prokocim;Kraków;3.0;29452.0;5.001.706.235;20.022.991.856.015.300;288368.0;2.0;43.04;2022.0
Bia³o³êka Tarchomin Józefa Mehoffera;Warszawa;1.0;7923.0;523.421.232;20.971.726;565200.0;4.0;67.5;2022.0
Podgórze Rydlówka;Kraków;0.0;21220.0;5.008.780.725;19.878.046.068.078.100;734832.0;3.0;77.76;2021.0
Mistrzejowice;Kraków;7.0;22699.0;5.009.742.625;2.000.960.263.225.890;531726.0;3.0;68.17;2020.0
Pr¹dnik Bia³y Zygmunta Glogera;Kraków;0.0;19646.0;501.029.142;199.284.465;430000.0;2.0;39.0;2017.0
Nowe Miasto Zawady ul. Studzienna;Poznañ;0.0;2836.0;524.205.511;169.649.872;255790.0;1.0;34.66;2021.0
Wola Ulrychów Jana Olbrachta;Warszawa;0.0;14318.0;522.391.635;209.426.598;529000.0;3.0;50.0;1974.0
Bia³o³êka ul. ¯yczliwa;Warszawa;3.0;14685.0;523.138.019;209.723.656;335000.0;2.0;35.92;2020.0
Nowe Miasto Staro³êka;Poznañ;2.0;35.0;523.664.351;169.440.977;213928.0;3.0;42.11;2021.0
Pr¹dnik Bia³y Górka Narodowa;Kraków;1.0;25752.0;500.974.858;199.592.694;560946.0;3.0;66.01;2021.0
Nowe Miasto Malta ul. Katowicka;Poznañ;6.0;5888.0;523.973.449;169.619.394;706880.0;4.0;88.36;2022.0
Mokotów Sadyba Jana III Sobieskiego;Warszawa;6.0;8181.0;522.174.171;210.354.469;1105873.0;4.0;95.0;2021.0
Pr¹dnik Bia³y;Kraków;0.0;22451.0;501.035.684;19.953.603.106.301.200;494279.0;3.0;60.85;2020.0
Podgórze Walerego S³awka;Kraków;5.0;24238.0;500.242.313;19.959.569;439000.0;2.0;49.02;2021.0
Stare Miasto Królowej Jadwigi;Poznañ;5.0;2147.0;523.992.548;169.350.373;280000.0;1.0;33.7;1970.0
Nowe Miasto Malta abpa Walentego Dymka;Poznañ;0.0;4251.0;523.938.613;169.910.647;351429.0;2.0;40.5;2020.0
Grunwald Górczyn ul. Romana Dmowskiego;Poznañ;0.0;4015.0;523.817.991;168.916.385;516400.0;3.0;77.67;2021.0
Podgórze Duchackie Wola Duchacka;Kraków;6.0;22271.0;500.146.222;19.953.758;460617.0;2.0;46.27;2021.0
Centrum;Warszawa;10.0;7250.0;522.311.577;210.100.632;999000.0;1.0;63.0;2021.0
Œródmieœcie Ostatnia;Kraków;1.0;26245.0;50.206.341.050.000.000;19.725.886.087.733.500;435000.0;2.0;36.0;2004.0
Wola Grabowska;Warszawa;0.0;12761.0;522.278.706;209.543.629;608000.0;3.0;56.28;1996.0
Œródmieœcie Œródmieœcie Po³udniowe Piêkna;Warszawa;3.0;18098.0;5.222.336.465;21.013.644.149.999.900;1500000.0;3.0;82.79;1904.0
Bielany S³odowiec W³odzimierza Perzyñskiego;Warszawa;3.0;13874.0;522.711.388;209.500.245;560000.0;3.0;58.0;1963.0
Stare Miasto Naramowice ul. Czarnucha;Poznañ;1.0;1996.0;524.499.763;169.527.562;430273.8;3.0;63.09;2020.0
Je¿yce Strzeszyn;Poznañ;0.0;4398.0;52.453.889;16.848.611;505344.0;3.0;60.16;2021.0
Podgórze Bagrowa;Kraków;4.0;26976.0;500.361.989;20.000.282;533000.0;2.0;41.0;2017.0
Nowe Miasto Rataje os. Bohaterów II Wojny Œwiatowej;Poznañ;4.0;499.0;524.006.632;1.691.973.259.178.080;345000.0;3.0;48.0;1970.0
Ochota Szczêœliwice;Warszawa;2.0;9365.0;522.057.259;209.411.849;2504040.0;4.0;178.86;2021.0
Mokotów Aleja Wyœcigowa;Warszawa;4.0;10746.0;522.319.581;210.067.249;539000.0;3.0;48.5;1975.0
Podgórze P³aszów Bagrowa;Kraków;4.0;21854.0;500.361.989;20.000.282;533000.0;2.0;41.0;2017.0
Pr¹dnik Bia³y Górka Narodowa Stefana Banacha;Kraków;2.0;20467.0;501.015.333;199.640.995;490844.78;3.0;62.32;2021.0
Grzegórzki ul. Fabryczna;Kraków;3.0;28932.0;50.058.444;199.702.351;665210.0;3.0;51.17;2021.0
Bia³o³êka Poetów;Warszawa;1.0;14691.0;523.424.808;209.501.696;399000.0;2.0;44.72;2000.0
Podgórze Duchackie ul. Walerego S³awka;Kraków;3.0;24751.0;500.242.313;19.959.569;529000.0;3.0;57.79;2021.0
Krowodrza Smoluchowskiego;Kraków;3.0;28602.0;500.721.122;19.909.405;590000.0;2.0;52.0;1970.0
Grunwald;Poznañ;5.0;2702.0;52.404.212;16.882.542;309000.0;1.0;33.2;2007.0
Grunwald Górczyn Rembertowska 15;Poznañ;1.0;1150.0;523.854.008;168.717.896;498000.0;3.0;60.0;2019.0
Grzegórzki Weso³a gen. Romana So³tyka;Kraków;0.0;28625.0;500.604.632;199.506.158;520000.0;1.0;31.0;1890.0
Wola Juliana Konstantego Ordona;Warszawa;1.0;12882.0;522.247.928;209.525.803;517329.0;2.0;45.24;2021.0
Stare Miasto Pi¹tkowo os. Jana III Sobieskiego;Poznañ;10.0;2822.0;522.902.088;168.454.072;315000.0;2.0;42.0;1985.0
Praga-Po³udnie;Warszawa;1.0;17310.0;522.373.961;210.712.578;959000.0;3.0;80.0;2010.0
Grunwald ul. Bu³garska 59;Poznañ;10.0;594.0;523.958.369;168.627.283;510000.0;3.0;73.0;2020.0
Stare Miasto Naramowice ul. Sielawy;Poznañ;2.0;309.0;524.463.318;169.512.697;377129.0;3.0;51.31;2022.0
Nowe Miasto Malta ul. Katowicka;Poznañ;6.0;5894.0;523.973.449;169.619.394;544362.5;2.0;58.85;2022.0
W³ochy Chroœcickiego;Warszawa;2.0;16076.0;522.078.048;209.055.637;295000.0;1.0;30.21;2020.0
Podgórze P³aszów Myœliwska;Kraków;2.0;25513.0;500.454.593;200.002.025;301000.0;2.0;30.25;2022.0
Wilanów Urodzajna;Warszawa;2.0;12881.0;521.692.344;210.789.978;1790000.0;4.0;178.5;2004.0
Zwierzyniec Tadeusza Koœciuszki;Kraków;4.0;25258.0;500.549.231;199.271.866;919000.0;1.0;46.0;2023.0
Œródmieœcie Centrum Osiedle Centrum C;Kraków;3.0;25231.0;500.469.432;19.997.153.435.836.600;415000.0;2.0;40.0;1954.0
Bie¿anów-Prokocim Z³ocieñ;Kraków;3.0;21192.0;500.225.216;200.481.276;445608.0;4.0;61.89;2021.0
Podgórze Duchackie Wola Duchacka;Kraków;0.0;19819.0;500.146.222;19.953.758;455000.0;3.0;53.08;1985.0
Ursynów Mandarynki 6;Warszawa;8.0;9440.0;5.214.478.495;21.062.860.487.154.900;581280.0;2.0;51.9;1986.0
Dêbniki;Kraków;0.0;29697.0;500.518.611;199.270.367;619000.0;3.0;51.17;2021.0
Wilanów abp. Józefa Teodorowicza;Warszawa;1.0;14541.0;52.159.471;210.765.967;750000.0;3.0;71.1;2020.0
Bia³o³êka Dêbowa;Warszawa;3.0;16127.0;523.607.157;209.436.496;378000.0;2.0;64.12;2020.0
Nowa Huta os. Kalinowe;Kraków;9.0;26403.0;500.913.016;20.013.504.422.257.400;235000.0;1.0;25.0;1960.0
Krowodrza £obzów al. Kijowska;Kraków;2.0;22405.0;500.684.308;199.137.868;595000.0;4.0;64.0;1980.0
Wola Muranów Nowolipki;Warszawa;4.0;7804.0;522.465.341;209.799.083;389000.0;1.0;26.5;1978.0
Pr¹dnik Czerwony;Kraków;3.0;25968.0;50.085.941.899.999.900;1.996.660.060.819.070;725780.0;3.0;66.0;2019.0
Œródmieœcie Grzybowska;Warszawa;10.0;13296.0;52.235.745.800.000.000;20.993.720.703.559.500;721275.0;2.0;40.75;2009.0
Grunwald;Poznañ;5.0;4455.0;52.404.212;16.882.542;410000.0;3.0;59.08;2020.0
Wola;Warszawa;3.0;10993.0;522.362.379;209.547.815;650000.0;2.0;35.77;2010.0
Nowe Miasto Œródka;Poznañ;0.0;2748.0;524.006.632;1.691.973.259.178.080;418408.0;3.0;60.06;2019.0
Mistrzejowice ul. Piasta Ko³odzieja;Kraków;9.0;22105.0;500.986.433;200.132.206;712166.0;4.0;82.81;2020.0
Pr¹dnik Bia³y Gabriela Narutowicza;Kraków;0.0;23520.0;5.008.267.995;1.993.879.597.812.300;470000.0;3.0;63.0;1986.0
Warszawa mazowieckie;Warszawa;3.0;6943.0;522.066.067;208.814.935;414622.5;2.0;44.25;2021.0
Bia³o³êka Dêbowa;Warszawa;0.0;16129.0;523.607.157;209.436.496;478000.0;4.0;81.01;2020.0
Grzegórzki Olsza;Kraków;4.0;27249.0;500.789.773;199.605.879;455000.0;2.0;52.0;1985.0
Bia³o³êka Skarbka z Gór;Warszawa;1.0;7228.0;523.228.184;210.576.574;862000.0;5.0;123.4;2003.0
Stare Miasto Naramowice Sielawy Karpia;Poznañ;0.0;774.0;524.449.107;169.490.349;477654.0;3.0;66.35;2020.0
Wilanów;Warszawa;0.0;11195.0;521.530.829;211.104.411;3250000.0;5.0;292.19;2008.0
Dêbniki Sidzina;Kraków;2.0;26212.0;499.855.309;198.746.169;495000.0;4.0;91.05;2020.0
Grzegórzki ul. Bajeczna;Kraków;1.0;21399.0;500.574.115;199.766.744;958000.0;3.0;74.0;2017.0
Ursynów;Warszawa;7.0;15635.0;52.141.039;210.323.214;501338.0;2.0;40.3;2021.0
Grunwald Jeleniogórska 1/3;Poznañ;1.0;5611.0;52.404.212;16.882.542;382270.0;2.0;54.61;2021.0
Nowa Huta os. M³odoœci;Kraków;3.0;20187.0;500.672.614;200.500.864;594000.0;3.0;80.0;1965.0
Praga-Pó³noc Jagielloñska;Warszawa;4.0;14984.0;522.512.338;210.349.704;490000.0;2.0;53.95;1955.0
Nowa Huta Czy¿yny ul. So³tysowska;Kraków;1.0;23420.0;500.605.887;200.240.353;274321.5;1.0;27.57;2021.0
Wola;Warszawa;0.0;12456.0;522.362.379;209.547.815;632200.0;4.0;58.0;1970.0
Stare Miasto;Kraków;1.0;26283.0;500.590.398;1.993.716.829.792.890;450000.0;1.0;34.47;1920.0
¯oliborz Ludwika Rydygiera;Warszawa;10.0;14002.0;522.590.164;209.919.642;1430000.0;2.0;87.0;2013.0
Podgórze P³aszów;Kraków;1.0;22038.0;500.345.327;199.754.459;390881.0;2.0;40.93;2022.0
Je¿yce Podolany Janiny Omañkowskiej;Poznañ;2.0;1126.0;524.507.604;168.905.314;450000.0;3.0;61.0;2005.0
Wola;Warszawa;9.0;14462.0;522.362.379;209.547.815;519000.0;2.0;35.5;1963.0
Nowe Miasto Ostrów Tumski Zagórze 9;Poznañ;1.0;6013.0;524.082.397;169.491.412;787455.0;4.0;76.75;2021.0
Stare Miasto ul. D³uga 24;Kraków;2.0;29993.0;500.679.951;19.938.312.990.811.100;602782.4;1.0;25.52;2020.0
Pr¹dnik Czerwony Lublañska;Kraków;5.0;27603.0;500.851.795;19.961.948;463050.0;2.0;44.1;2020.0
Pr¹dnik Czerwony Promienistych;Kraków;4.0;18761.0;500.858.369;199.714.303;483600.0;2.0;46.5;2021.0
Stare Miasto;Kraków;0.0;27596.0;500.590.398;1.993.716.829.792.890;499900.0;2.0;43.56;1910.0
Mistrzejowice Osiedle Piastów;Kraków;1.0;24507.0;50.101.206.899.999.900;20.017.364.300.393.400;655000.0;4.0;66.0;2020.0
Bielany;Warszawa;7.0;12074.0;522.776.126;209.472.054;508000.0;3.0;51.0;1972.0
Bemowo;Warszawa;0.0;8680.0;522.389.738;209.132.881;360000.0;1.0;30.0;2013.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;2.0;26112.0;500.469.432;19.997.153.435.836.600;353600.0;1.0;27.2;2022.0
Bia³o³êka;Warszawa;3.0;12935.0;523.196.649;210.211.773;560000.0;3.0;68.0;2008.0
Podgórze ul. Zab³ocie 27;Kraków;3.0;21019.0;500.478.769;19.961.368.688.357.400;761627.0;3.0;64.11;2021.0
Ursus Quo Vadis;Warszawa;6.0;13672.0;522.014.308;208.888.319;314000.0;1.0;29.12;2019.0
Mokotów Bokserska;Warszawa;3.0;8769.0;521.696.586;209.970.149;1199000.0;5.0;132.0;2012.0
Bieñczyce;Kraków;1.0;25282.0;5.008.605.125;2.002.922.626.218.550;475000.0;3.0;57.0;1970.0
Stare Miasto Naramowice ul. Czarnucha;Poznañ;3.0;1903.0;524.499.763;169.527.562;498726.4;3.0;66.32;2020.0
Mistrzejowice Piasta Ko³odzieja;Kraków;2.0;25033.0;500.986.433;200.132.206;594080.0;4.0;75.2;2020.0
Mokotów Cybernetyki;Warszawa;2.0;14539.0;521.775.042;209.878.921;625000.0;2.0;41.5;2020.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;2.0;26113.0;500.469.432;19.997.153.435.836.600;459700.0;2.0;45.97;2022.0
Bia³o³êka ¯erañ;Warszawa;5.0;6440.0;52.314.243;209.988.422;539000.0;3.0;60.18;2020.0
Stare Miasto Floriana Straszewskiego;Kraków;1.0;29071.0;500.588.125;199.333.281;1950000.0;3.0;75.0;2013.0
Zwierzyniec Wola Justowska Emaus;Kraków;1.0;28168.0;500.669.379;198.879.255;1207500.0;5.0;102.31;2020.0
Wola;Warszawa;7.0;7190.0;522.362.379;209.547.815;842080.0;2.0;44.32;2012.0
Pr¹dnik Czerwony Lublañska;Kraków;1.0;27789.0;500.851.795;19.961.948;452801.0;2.0;45.93;2021.0
Krowodrza;Kraków;5.0;18559.0;5.007.087.985;1.991.656.311.814.470;480000.0;3.0;44.65;1980.0
Bie¿anów-Prokocim ul. Erazma Jerzmanowskiego;Kraków;1.0;19944.0;500.102.367;200.086.943;549000.0;4.0;55.95;2015.0
Mistrzejowice;Kraków;0.0;28598.0;5.009.742.625;2.000.960.263.225.890;532000.0;4.0;72.0;1992.0
Bie¿anów-Prokocim Wielicka 179;Kraków;3.0;29172.0;500.102.971;2.000.857;360866.0;1.0;38.39;2021.0
Podgórze P³aszów ul. Przewóz;Kraków;0.0;23538.0;500.435.196;200.712.999;500827.0;3.0;55.34;2022.0
Bemowo;Warszawa;5.0;9549.0;522.389.738;209.132.881;875000.0;3.0;77.0;2010.0
Dêbniki ul. Pychowicka;Kraków;2.0;20511.0;500.334.253;199.222.767;550000.0;2.0;55.0;2012.0
Praga-Pó³noc;Warszawa;2.0;15504.0;522.648.843;210.273.442;549000.0;2.0;53.0;1952.0
Grzegórzki;Kraków;1.0;23410.0;5.006.497.215;19.968.825.516.425.300;385000.0;2.0;34.1;1980.0
Krowodrza;Kraków;4.0;23931.0;5.007.087.985;1.991.656.311.814.470;306000.0;1.0;20.97;2019.0
£agiewniki-Borek Fa³êcki ul. ¯ywiecka;Kraków;1.0;18378.0;50.014.117;199.179.187;690000.0;3.0;62.88;2020.0
Mistrzejowice os. Bohaterów Wrzeœnia;Kraków;3.0;21785.0;500.987.686;200.125.241;247000.0;1.0;26.0;1980.0
Wola al. Aleja Prymasa Tysi¹clecia;Warszawa;10.0;7271.0;522.299.993;209.578.418;800000.0;3.0;60.0;2021.0
Grunwald Marcelin Marceliñska;Poznañ;4.0;4351.0;524.046.965;168.851.851;730235.0;4.0;85.91;2011.0
Œródmieœcie Mordechaja Anielewicza;Warszawa;4.0;7324.0;522.515.103;209.923.466;513000.0;3.0;47.0;1962.0
Dêbniki;Kraków;4.0;29703.0;500.518.611;199.270.367;479000.0;2.0;43.9;2021.0
Podgórze Duchackie Marii i Boles³awa Wys³ouchów;Kraków;6.0;23725.0;500.084.756;199.591.527;320000.0;1.0;36.0;1970.0
Ursynów;Warszawa;5.0;7097.0;52.141.039;210.323.214;766000.0;4.0;72.64;1980.0
Nowe Miasto Staro³êka ul. Staro³êcka 42;Poznañ;1.0;4668.0;523.692.966;169.323.233;374400.0;2.0;52.01;2020.0
Je¿yce ul. œw. Wawrzyñca 11;Poznañ;2.0;5084.0;524.201.252;168.956.979;444238.4;2.0;54.98;2022.0
Je¿yce Janusza Zeylanda;Poznañ;0.0;2421.0;524.082.953;1.690.856.069.121.420;552000.0;2.0;80.0;1910.0
Wola Muranów;Warszawa;6.0;6895.0;5.224.033.315;20.987.097.142.274.700;713734.0;2.0;50.62;2021.0
Mokotów;Warszawa;4.0;11489.0;521.939.874;210.457.809;908000.0;3.0;69.0;2018.0
Centrum;Warszawa;10.0;16568.0;522.311.577;210.100.632;339000.0;1.0;18.0;2021.0
Podgórze ul. Wodna;Kraków;1.0;21141.0;500.349.925;199.703.118;281324.0;1.0;26.54;2022.0
Nowe Miasto Milczañska;Poznañ;5.0;4465.0;523.970.234;169.620.606;1064600.0;4.0;110.84;2021.0
Je¿yce Winiary;Poznañ;1.0;334.0;5.242.260.185;16.917.530.008.421.300;319000.0;2.0;46.9;1980.0
Podgórze Duchackie;Kraków;3.0;18506.0;5.001.618.985;19.959.420.960.382.200;537000.0;4.0;57.5;1980.0
Bielany Jana Kasprowicza;Warszawa;1.0;17845.0;522.818.172;209.493.596;509000.0;2.0;38.12;1938.0
Krowodrza Adama Vetulaniego;Kraków;2.0;18351.0;500.947.269;199.247.728;375900.0;2.0;34.15;2021.0
Je¿yce So³acz Urbanowska;Poznañ;3.0;4733.0;5.242.260.185;16.917.530.008.421.300;739670.0;3.0;77.86;2020.0
Stare Miasto Krupnicza;Kraków;3.0;27115.0;500.634.733;199.286.165;1215960.0;4.0;101.33;1911.0
Praga-Po³udnie ul. Motorowa;Warszawa;1.0;9253.0;522.333.603;21.083.632;918000.0;3.0;72.0;2019.0
Je¿yce Winiary;Poznañ;1.0;4543.0;5.242.260.185;16.917.530.008.421.300;457920.0;3.0;58.0;2021.0
Œródmieœcie;Warszawa;3.0;15316.0;522.328.098;21.019.067;1650000.0;3.0;96.4;2022.0
Rembertów Gwarków;Warszawa;4.0;9799.0;522.632.534;211.095.326;272800.0;2.0;35.5;2022.0
Stare Miasto;Kraków;2.0;29048.0;500.590.398;1.993.716.829.792.890;1350000.0;4.0;139.5;1935.0
Bia³o³êka;Warszawa;0.0;10379.0;523.196.649;210.211.773;374000.0;2.0;49.0;2020.0
Mokotów ul. Ludwika Idzikowskiego;Warszawa;0.0;17680.0;5.218.897.335;21.039.847.434.774.200;1283600.0;2.0;64.18;2018.0
¯oliborz ul. Jasnodworska;Warszawa;3.0;8614.0;522.612.193;209.603.225;529000.0;3.0;53.0;1975.0
Œródmieœcie Pawia;Warszawa;1.0;8775.0;522.472.824;209.926.319;1899000.0;2.0;83.0;2019.0
Grunwald;Poznañ;0.0;4450.0;52.404.212;16.882.542;504426.0;3.0;64.67;2020.0
Mistrzejowice;Kraków;6.0;24000.0;5.009.742.625;2.000.960.263.225.890;530088.0;3.0;67.96;2020.0
Œródmieœcie Zajêcza;Warszawa;2.0;16040.0;522.382.865;210.251.236;1200000.0;3.0;80.5;1930.0
Mokotów;Warszawa;0.0;15924.0;521.939.874;210.457.809;340000.0;1.0;31.2;1970.0
Stare Miasto Centrum;Poznañ;0.0;1186.0;523.601.021;16.849.834.118.146.600;283800.0;2.0;34.6;1900.0
Targówek Bródno ul. Piotra Wysockiego;Warszawa;8.0;8030.0;522.900.258;210.300.729;290000.0;1.0;28.0;1980.0
Stare Miasto œw. Sebastiana;Kraków;0.0;28490.0;500.197.558;199.528.554;349000.0;1.0;27.53;1910.0
Dêbniki Ruczaj ul. Karola Bunscha;Kraków;2.0;18408.0;500.164.233;198.869.792;693997.0;3.0;66.08;2020.0
Wola;Warszawa;0.0;7591.0;522.362.379;209.547.815;215000.0;1.0;11.74;1961.0
Nowa Huta Czy¿yny ul. WoŸniców;Kraków;2.0;26073.0;500.469.432;19.997.153.435.836.600;561556.0;3.0;59.74;2022.0
Stare Miasto Kazimierz Wrzesiñska;Kraków;0.0;28656.0;500.567.782;199.471.322;250000.0;1.0;25.7;1903.0
Podgórze P³aszów Koszykarska;Kraków;1.0;22565.0;500.498.929;199.906.026;500683.0;2.0;48.61;2021.0
Podgórze;Kraków;3.0;21986.0;500.430.999;199.529.614;628907.5;3.0;67.99;2022.0
